Zonal_Dir,LON,Merdian_Dir,LAT,P2021_2050,Stat_sig_50,P2041_2070,Stat_sig_70,P2070_2099,Stat_sig_99
105,292.5000,27,-15.3480,2.582,3,4.182,3,7.215,3
105,292.5000,28,-12.5580,2.629,3,4.297,3,7.420,3
105,292.5000,29,-9.7670,2.611,3,4.253,3,7.324,3
105,292.5000,30,-6.9770,2.568,3,4.155,3,7.161,3
105,292.5000,31,-4.1860,2.499,3,4.057,3,6.986,3
105,292.5000,32,-1.3950,2.329,3,3.804,3,6.639,3
105,292.5000,33,1.3950,2.316,3,3.783,3,6.627,3
105,292.5000,34,4.1860,2.418,3,3.954,3,6.919,3
105,292.5000,35,6.9770,2.571,3,4.221,3,7.346,3
105,292.5000,36,9.7670,2.384,3,3.850,3,6.527,3
105,292.5000,37,12.5580,1.668,3,2.632,3,4.437,3
105,292.5000,38,15.3480,1.567,3,2.497,3,4.249,3
105,292.5000,39,18.1390,1.580,3,2.532,3,4.313,3
105,292.5000,40,20.9300,1.597,3,2.550,3,4.315,3
105,292.5000,41,23.7200,1.673,3,2.654,3,4.453,3
105,292.5000,42,26.5110,1.705,3,2.715,3,4.590,3
105,292.5000,43,29.3010,1.706,3,2.718,3,4.622,3
105,292.5000,44,32.0920,1.658,3,2.650,3,4.544,3
105,292.5000,45,34.8830,1.649,3,2.633,3,4.506,3
105,292.5000,46,37.6730,1.836,3,2.919,3,4.857,3
105,292.5000,47,40.4640,2.137,3,3.433,3,5.636,3
105,292.5000,48,43.2540,2.437,3,3.950,3,6.574,3
105,292.5000,49,46.0450,2.852,3,4.643,3,7.821,3
105,292.5000,50,48.8350,2.946,3,4.777,3,8.169,3
105,292.5000,51,51.6260,2.916,3,4.750,3,8.303,3
105,292.5000,52,54.4160,2.965,3,4.843,3,8.524,3
105,292.5000,53,57.2070,3.177,3,5.161,3,9.026,3
105,292.5000,54,59.9970,3.140,3,5.126,3,8.983,3
105,292.5000,55,62.7870,3.280,3,5.287,3,9.034,3
105,292.5000,56,65.5780,3.445,3,5.497,3,9.258,3
105,292.5000,57,68.3680,3.577,3,5.695,3,9.476,3
105,292.5000,58,71.1580,3.522,3,5.748,3,9.690,3
105,292.5000,59,73.9480,3.563,3,5.894,3,10.020,3
105,292.5000,60,76.7370,3.512,3,5.670,3,9.503,3
105,292.5000,61,79.5260,3.494,3,5.666,3,9.637,3
105,292.5000,62,82.3130,3.805,3,6.284,3,11.018,3
105,292.5000,63,85.0970,4.066,3,6.973,3,12.498,3
105,292.5000,64,87.8640,4.388,3,7.436,3,13.152,3
106,295.3125,1,-87.8640,2.064,3,3.227,3,5.697,3
106,295.3125,2,-85.0970,2.043,3,3.269,3,5.586,3
106,295.3125,3,-82.3130,2.127,3,3.373,3,5.660,3
106,295.3125,4,-79.5260,2.183,3,3.430,3,5.675,3
106,295.3125,5,-76.7370,2.045,3,3.269,3,5.531,3
106,295.3125,6,-73.9480,1.831,3,3.120,3,5.371,3
106,295.3125,7,-71.1580,1.825,3,3.121,3,5.401,3
106,295.3125,8,-68.3680,1.879,3,3.206,3,5.377,3
106,295.3125,9,-65.5780,1.789,3,2.986,3,4.873,3
106,295.3125,10,-62.7870,1.544,3,2.511,3,4.009,3
106,295.3125,11,-59.9970,1.241,3,1.974,3,3.250,3
106,295.3125,12,-57.2070,1.009,3,1.639,3,2.842,3
106,295.3125,13,-54.4160,1.010,3,1.653,3,2.925,3
106,295.3125,14,-51.6260,1.099,3,1.790,3,3.164,3
106,295.3125,15,-48.8350,1.228,3,1.988,3,3.469,3
106,295.3125,16,-46.0450,1.333,3,2.152,3,3.721,3
106,295.3125,17,-43.2540,1.451,3,2.337,3,3.987,3
106,295.3125,18,-46.0450,1.571,3,2.536,3,4.309,3
106,295.3125,19,-37.6730,1.614,3,2.624,3,4.489,3
106,295.3125,20,-34.8830,1.656,3,2.702,3,4.668,3
106,295.3125,21,-32.0920,1.775,3,2.929,3,5.060,3
106,295.3125,22,-29.3010,1.926,3,3.214,3,5.560,3
106,295.3125,23,-26.5110,2.204,3,3.653,3,6.342,3
106,295.3125,24,-23.7200,2.445,3,4.019,3,6.980,3
106,295.3125,25,-20.9300,2.608,3,4.245,3,7.317,3
106,295.3125,26,-18.1390,2.593,3,4.238,3,7.306,3
106,295.3125,27,-15.3480,2.625,3,4.297,3,7.433,3
106,295.3125,28,-12.5580,2.607,3,4.279,3,7.372,3
106,295.3125,29,-9.7670,2.594,3,4.245,3,7.305,3
106,295.3125,30,-6.9770,2.595,3,4.236,3,7.296,3
106,295.3125,31,-4.1860,2.515,3,4.136,3,7.183,3
106,295.3125,32,-1.3950,2.367,3,3.921,3,6.895,3
106,295.3125,33,1.3950,2.391,3,3.928,3,6.910,3
106,295.3125,34,4.1860,2.504,3,4.119,3,7.199,3
106,295.3125,35,6.9770,2.600,3,4.241,3,7.278,3
106,295.3125,36,9.7670,2.314,3,3.717,3,6.232,3
106,295.3125,37,12.5580,1.647,3,2.616,3,4.424,3
106,295.3125,38,15.3480,1.556,3,2.485,3,4.232,3
106,295.3125,39,18.1390,1.539,3,2.471,3,4.230,3
106,295.3125,40,20.9300,1.562,3,2.498,3,4.254,3
106,295.3125,41,23.7200,1.667,3,2.650,3,4.454,3
106,295.3125,42,26.5110,1.696,3,2.711,3,4.590,3
106,295.3125,43,29.3010,1.681,3,2.698,3,4.603,3
106,295.3125,44,32.0920,1.641,3,2.640,3,4.551,3
106,295.3125,45,34.8830,1.607,3,2.582,3,4.450,3
106,295.3125,46,37.6730,1.769,3,2.825,3,4.725,3
106,295.3125,47,40.4640,2.063,3,3.304,3,5.433,3
106,295.3125,48,43.2540,2.290,3,3.715,3,6.231,3
106,295.3125,49,46.0450,2.614,3,4.274,3,7.252,3
106,295.3125,50,48.8350,2.667,3,4.357,3,7.516,3
106,295.3125,51,51.6260,2.802,3,4.577,3,8.026,3
106,295.3125,52,54.4160,2.874,3,4.738,3,8.373,3
106,295.3125,53,57.2070,3.004,3,4.945,3,8.681,3
106,295.3125,54,59.9970,2.956,3,4.884,3,8.479,3
106,295.3125,55,62.7870,2.964,3,4.859,3,8.289,3
106,295.3125,56,65.5780,3.164,3,5.135,3,8.684,3
106,295.3125,57,68.3680,3.338,3,5.385,3,9.039,3
106,295.3125,58,71.1580,3.358,3,5.529,3,9.363,3
106,295.3125,59,73.9480,3.380,3,5.639,3,9.590,3
106,295.3125,60,76.7370,3.197,3,5.309,3,8.938,3
106,295.3125,61,79.5260,3.558,3,5.679,3,9.474,3
106,295.3125,62,82.3130,3.748,3,6.250,3,11.061,3
106,295.3125,63,85.0970,4.132,3,7.058,3,12.590,3
106,295.3125,64,87.8640,4.412,3,7.468,3,13.184,3
107,298.1250,1,-87.8640,2.066,3,3.237,3,5.703,3
107,298.1250,2,-85.0970,2.031,3,3.254,3,5.556,3
107,298.1250,3,-82.3130,2.123,3,3.374,3,5.667,3
107,298.1250,4,-79.5260,2.210,3,3.485,3,5.768,3
107,298.1250,5,-76.7370,2.126,3,3.410,3,5.755,3
107,298.1250,6,-73.9480,1.940,3,3.240,3,5.542,3
107,298.1250,7,-71.1580,1.922,3,3.231,3,5.522,3
107,298.1250,8,-68.3680,1.923,3,3.230,3,5.437,3
107,298.1250,9,-65.5780,1.818,3,3.035,3,5.016,3
107,298.1250,10,-62.7870,1.564,3,2.557,3,4.122,3
107,298.1250,11,-59.9970,1.275,3,2.036,3,3.329,3
107,298.1250,12,-57.2070,1.033,3,1.668,3,2.869,3
107,298.1250,13,-54.4160,0.985,3,1.600,3,2.826,3
107,298.1250,14,-51.6260,1.073,3,1.734,3,3.056,3
107,298.1250,15,-48.8350,1.151,3,1.856,3,3.253,3
107,298.1250,16,-46.0450,1.239,3,2.002,3,3.499,3
107,298.1250,17,-43.2540,1.342,3,2.157,3,3.714,3
107,298.1250,18,-46.0450,1.447,3,2.315,3,3.963,3
107,298.1250,19,-37.6730,1.550,3,2.478,3,4.219,3
107,298.1250,20,-34.8830,1.597,3,2.552,3,4.389,3
107,298.1250,21,-32.0920,1.670,3,2.728,3,4.743,3
107,298.1250,22,-29.3010,1.775,3,2.962,3,5.180,3
107,298.1250,23,-26.5110,1.956,3,3.264,3,5.749,3
107,298.1250,24,-23.7200,2.167,3,3.594,3,6.316,3
107,298.1250,25,-20.9300,2.412,3,3.944,3,6.844,3
107,298.1250,26,-18.1390,2.525,3,4.120,3,7.107,3
107,298.1250,27,-15.3480,2.575,3,4.228,3,7.322,3
107,298.1250,28,-12.5580,2.573,3,4.216,3,7.287,3
107,298.1250,29,-9.7670,2.576,3,4.225,3,7.305,3
107,298.1250,30,-6.9770,2.589,3,4.257,3,7.359,3
107,298.1250,31,-4.1860,2.544,3,4.186,3,7.275,3
107,298.1250,32,-1.3950,2.512,3,4.096,3,7.171,3
107,298.1250,33,1.3950,2.513,3,4.096,3,7.176,3
107,298.1250,34,4.1860,2.571,3,4.199,3,7.262,3
107,298.1250,35,6.9770,2.471,3,4.005,3,6.794,3
107,298.1250,36,9.7670,2.082,3,3.335,3,5.572,3
107,298.1250,37,12.5580,1.623,3,2.590,3,4.389,3
107,298.1250,38,15.3480,1.554,3,2.488,3,4.237,3
107,298.1250,39,18.1390,1.516,3,2.438,3,4.183,3
107,298.1250,40,20.9300,1.552,3,2.486,3,4.236,3
107,298.1250,41,23.7200,1.662,3,2.648,3,4.452,3
107,298.1250,42,26.5110,1.681,3,2.697,3,4.580,3
107,298.1250,43,29.3010,1.647,3,2.670,3,4.578,3
107,298.1250,44,32.0920,1.611,3,2.616,3,4.530,3
107,298.1250,45,34.8830,1.578,3,2.557,3,4.422,3
107,298.1250,46,37.6730,1.703,3,2.742,3,4.615,3
107,298.1250,47,40.4640,1.947,3,3.142,3,5.197,3
107,298.1250,48,43.2540,2.128,3,3.508,3,5.931,3
107,298.1250,49,46.0450,2.356,3,3.916,3,6.700,3
107,298.1250,50,48.8350,2.424,3,4.023,3,6.972,3
107,298.1250,51,51.6260,2.679,3,4.417,3,7.729,3
107,298.1250,52,54.4160,2.727,3,4.532,3,7.982,3
107,298.1250,53,57.2070,2.697,3,4.475,3,7.804,3
107,298.1250,54,59.9970,2.612,3,4.383,3,7.602,3
107,298.1250,55,62.7870,2.600,3,4.353,3,7.474,3
107,298.1250,56,65.5780,2.811,3,4.660,3,7.930,3
107,298.1250,57,68.3680,3.091,3,5.078,3,8.535,3
107,298.1250,58,71.1580,3.197,3,5.276,3,8.923,3
107,298.1250,59,73.9480,3.247,3,5.413,3,9.166,3
107,298.1250,60,76.7370,3.064,3,5.135,3,8.639,3
107,298.1250,61,79.5260,3.389,3,5.418,3,9.006,3
107,298.1250,62,82.3130,3.731,3,6.226,3,11.009,3
107,298.1250,63,85.0970,4.175,3,7.113,3,12.644,3
107,298.1250,64,87.8640,4.439,3,7.502,3,13.222,3
108,300.9375,1,-87.8640,2.074,3,3.250,3,5.721,3
108,300.9375,2,-85.0970,2.025,3,3.247,3,5.540,3
108,300.9375,3,-82.3130,2.113,3,3.369,3,5.668,3
108,300.9375,4,-79.5260,2.232,3,3.526,3,5.840,3
108,300.9375,5,-76.7370,2.200,3,3.515,3,5.930,3
108,300.9375,6,-73.9480,1.987,3,3.256,3,5.605,3
108,300.9375,7,-71.1580,1.942,3,3.229,3,5.565,3
108,300.9375,8,-68.3680,1.933,3,3.219,3,5.482,3
108,300.9375,9,-65.5780,1.798,3,2.987,3,5.021,3
108,300.9375,10,-62.7870,1.583,3,2.572,3,4.207,3
108,300.9375,11,-59.9970,1.327,3,2.094,3,3.414,3
108,300.9375,12,-57.2070,1.066,3,1.696,3,2.905,3
108,300.9375,13,-54.4160,0.985,3,1.582,3,2.792,3
108,300.9375,14,-51.6260,1.061,3,1.701,3,2.996,3
108,300.9375,15,-48.8350,1.097,3,1.761,3,3.109,3
108,300.9375,16,-46.0450,1.210,3,1.950,3,3.471,3
108,300.9375,17,-43.2540,1.408,3,2.238,3,3.850,3
108,300.9375,18,-46.0450,1.478,3,2.309,3,3.962,3
108,300.9375,19,-37.6730,1.505,3,2.374,3,4.035,3
108,300.9375,20,-34.8830,1.555,3,2.459,3,4.217,3
108,300.9375,21,-32.0920,1.628,3,2.650,3,4.634,3
108,300.9375,22,-29.3010,1.718,3,2.901,3,5.090,3
108,300.9375,23,-26.5110,1.919,3,3.234,3,5.705,3
108,300.9375,24,-23.7200,2.164,3,3.613,3,6.342,3
108,300.9375,25,-20.9300,2.393,3,3.943,3,6.870,3
108,300.9375,26,-18.1390,2.502,3,4.112,3,7.115,3
108,300.9375,27,-15.3480,2.533,3,4.166,3,7.170,3
108,300.9375,28,-12.5580,2.537,3,4.149,3,7.156,3
108,300.9375,29,-9.7670,2.535,3,4.166,3,7.189,3
108,300.9375,30,-6.9770,2.565,3,4.196,3,7.252,3
108,300.9375,31,-4.1860,2.575,3,4.214,3,7.296,3
108,300.9375,32,-1.3950,2.534,3,4.143,3,7.241,3
108,300.9375,33,1.3950,2.556,3,4.183,3,7.263,3
108,300.9375,34,4.1860,2.492,3,4.064,3,6.959,3
108,300.9375,35,6.9770,2.209,3,3.549,3,5.971,3
108,300.9375,36,9.7670,1.743,3,2.782,3,4.717,3
108,300.9375,37,12.5580,1.593,3,2.554,3,4.330,3
108,300.9375,38,15.3480,1.550,3,2.489,3,4.237,3
108,300.9375,39,18.1390,1.509,3,2.429,3,4.172,3
108,300.9375,40,20.9300,1.544,3,2.476,3,4.219,3
108,300.9375,41,23.7200,1.647,3,2.630,3,4.419,3
108,300.9375,42,26.5110,1.662,3,2.678,3,4.558,3
108,300.9375,43,29.3010,1.621,3,2.647,3,4.566,3
108,300.9375,44,32.0920,1.580,3,2.589,3,4.502,3
108,300.9375,45,34.8830,1.548,3,2.534,3,4.393,3
108,300.9375,46,37.6730,1.653,3,2.685,3,4.540,3
108,300.9375,47,40.4640,1.876,3,3.051,3,5.032,3
108,300.9375,48,43.2540,2.046,3,3.428,3,5.772,3
108,300.9375,49,46.0450,2.120,3,3.597,3,6.225,3
108,300.9375,50,48.8350,2.310,3,3.870,3,6.709,3
108,300.9375,51,51.6260,2.564,3,4.251,3,7.433,3
108,300.9375,52,54.4160,2.539,3,4.238,3,7.436,3
108,300.9375,53,57.2070,2.310,3,3.897,3,6.750,3
108,300.9375,54,59.9970,2.225,3,3.810,3,6.647,3
108,300.9375,55,62.7870,2.278,3,3.907,3,6.795,3
108,300.9375,56,65.5780,2.513,3,4.257,3,7.306,3
108,300.9375,57,68.3680,2.859,3,4.747,3,8.006,3
108,300.9375,58,71.1580,3.031,3,5.001,3,8.426,3
108,300.9375,59,73.9480,3.059,3,5.078,3,8.506,3
108,300.9375,60,76.7370,2.952,3,4.899,3,8.251,3
108,300.9375,61,79.5260,3.258,3,5.237,3,8.680,3
108,300.9375,62,82.3130,3.739,3,6.235,3,10.964,3
108,300.9375,63,85.0970,4.202,3,7.148,3,12.666,3
108,300.9375,64,87.8640,4.461,3,7.530,3,13.254,3
109,303.7500,1,-87.8640,2.108,3,3.286,3,5.742,3
109,303.7500,2,-85.0970,2.004,3,3.220,3,5.503,3
109,303.7500,3,-82.3130,2.078,3,3.331,3,5.629,3
109,303.7500,4,-79.5260,2.224,3,3.516,3,5.852,3
109,303.7500,5,-76.7370,2.246,3,3.551,3,5.979,3
109,303.7500,6,-73.9480,2.056,3,3.318,3,5.674,3
109,303.7500,7,-71.1580,1.991,3,3.293,3,5.619,3
109,303.7500,8,-68.3680,1.988,3,3.295,3,5.517,3
109,303.7500,9,-65.5780,1.841,3,3.028,3,5.000,3
109,303.7500,10,-62.7870,1.623,3,2.605,3,4.231,3
109,303.7500,11,-59.9970,1.406,3,2.198,3,3.578,3
109,303.7500,12,-57.2070,1.145,3,1.807,3,3.057,3
109,303.7500,13,-54.4160,1.000,3,1.590,3,2.781,3
109,303.7500,14,-51.6260,1.013,3,1.619,3,2.850,3
109,303.7500,15,-48.8350,1.064,3,1.711,3,3.009,3
109,303.7500,16,-46.0450,1.239,3,1.990,3,3.526,3
109,303.7500,17,-43.2540,1.508,3,2.394,3,4.133,3
109,303.7500,18,-46.0450,1.625,3,2.515,3,4.291,3
109,303.7500,19,-37.6730,1.455,3,2.320,3,3.952,3
109,303.7500,20,-34.8830,1.494,3,2.401,3,4.123,3
109,303.7500,21,-32.0920,1.619,3,2.685,3,4.688,3
109,303.7500,22,-29.3010,1.782,3,3.022,3,5.295,3
109,303.7500,23,-26.5110,2.050,3,3.442,3,6.034,3
109,303.7500,24,-23.7200,2.321,3,3.825,3,6.682,3
109,303.7500,25,-20.9300,2.507,3,4.098,3,7.106,3
109,303.7500,26,-18.1390,2.540,3,4.156,3,7.161,3
109,303.7500,27,-15.3480,2.544,3,4.170,3,7.149,3
109,303.7500,28,-12.5580,2.552,3,4.191,3,7.185,3
109,303.7500,29,-9.7670,2.543,3,4.183,3,7.189,3
109,303.7500,30,-6.9770,2.542,3,4.177,3,7.211,3
109,303.7500,31,-4.1860,2.493,3,4.133,3,7.164,3
109,303.7500,32,-1.3950,2.465,3,4.080,3,7.046,3
109,303.7500,33,1.3950,2.442,3,4.035,3,6.943,3
109,303.7500,34,4.1860,2.266,3,3.734,3,6.398,3
109,303.7500,35,6.9770,1.848,3,2.966,3,5.043,3
109,303.7500,36,9.7670,1.648,3,2.643,3,4.493,3
109,303.7500,37,12.5580,1.603,3,2.576,3,4.351,3
109,303.7500,38,15.3480,1.554,3,2.499,3,4.251,3
109,303.7500,39,18.1390,1.507,3,2.429,3,4.165,3
109,303.7500,40,20.9300,1.532,3,2.465,3,4.193,3
109,303.7500,41,23.7200,1.624,3,2.603,3,4.365,3
109,303.7500,42,26.5110,1.644,3,2.663,3,4.528,3
109,303.7500,43,29.3010,1.592,3,2.624,3,4.543,3
109,303.7500,44,32.0920,1.541,3,2.557,3,4.459,3
109,303.7500,45,34.8830,1.505,3,2.489,3,4.327,3
109,303.7500,46,37.6730,1.596,3,2.620,3,4.454,3
109,303.7500,47,40.4640,1.819,3,2.998,3,4.939,3
109,303.7500,48,43.2540,1.954,3,3.324,3,5.574,3
109,303.7500,49,46.0450,1.975,3,3.405,3,5.955,3
109,303.7500,50,48.8350,2.234,3,3.760,3,6.527,3
109,303.7500,51,51.6260,2.284,3,3.820,3,6.660,3
109,303.7500,52,54.4160,2.134,3,3.582,3,6.220,3
109,303.7500,53,57.2070,1.933,3,3.270,3,5.676,3
109,303.7500,54,59.9970,1.856,3,3.170,3,5.573,3
109,303.7500,55,62.7870,1.965,3,3.398,3,5.988,3
109,303.7500,56,65.5780,2.225,3,3.821,3,6.665,3
109,303.7500,57,68.3680,2.619,3,4.329,3,7.371,3
109,303.7500,58,71.1580,2.874,3,4.676,3,7.835,3
109,303.7500,59,73.9480,2.879,3,4.653,3,7.646,3
109,303.7500,60,76.7370,2.851,3,4.649,3,7.811,3
109,303.7500,61,79.5260,3.189,3,5.158,3,8.510,3
109,303.7500,62,82.3130,3.729,3,6.213,3,10.849,3
109,303.7500,63,85.0970,4.192,3,7.135,3,12.611,3
109,303.7500,64,87.8640,4.473,3,7.548,3,13.277,3
110,306.5625,1,-87.8640,2.113,3,3.292,3,5.746,3
110,306.5625,2,-85.0970,1.998,3,3.205,3,5.480,3
110,306.5625,3,-82.3130,2.067,3,3.323,3,5.611,3
110,306.5625,4,-79.5260,2.220,3,3.522,3,5.877,3
110,306.5625,5,-76.7370,2.191,3,3.496,3,5.915,3
110,306.5625,6,-73.9480,2.046,3,3.307,3,5.639,3
110,306.5625,7,-71.1580,2.011,3,3.276,3,5.567,3
110,306.5625,8,-68.3680,1.998,3,3.253,3,5.421,3
110,306.5625,9,-65.5780,1.834,3,2.989,3,4.897,3
110,306.5625,10,-62.7870,1.601,3,2.580,3,4.205,3
110,306.5625,11,-59.9970,1.421,3,2.220,3,3.632,3
110,306.5625,12,-57.2070,1.256,3,1.922,3,3.211,3
110,306.5625,13,-54.4160,1.066,3,1.641,3,2.853,3
110,306.5625,14,-51.6260,1.049,3,1.627,3,2.845,3
110,306.5625,15,-48.8350,1.133,3,1.772,3,3.066,3
110,306.5625,16,-46.0450,1.319,3,2.069,3,3.585,3
110,306.5625,17,-43.2540,1.631,3,2.521,3,4.316,3
110,306.5625,18,-46.0450,1.675,3,2.594,3,4.347,3
110,306.5625,19,-37.6730,1.568,3,2.447,3,4.103,3
110,306.5625,20,-34.8830,1.453,3,2.323,3,3.958,3
110,306.5625,21,-32.0920,1.543,3,2.568,3,4.453,3
110,306.5625,22,-29.3010,1.742,3,2.935,3,5.177,3
110,306.5625,23,-26.5110,2.020,3,3.368,3,5.928,3
110,306.5625,24,-23.7200,2.291,3,3.777,3,6.586,3
110,306.5625,25,-20.9300,2.487,3,4.084,3,7.028,3
110,306.5625,26,-18.1390,2.525,3,4.131,3,7.092,3
110,306.5625,27,-15.3480,2.526,3,4.131,3,7.081,3
110,306.5625,28,-12.5580,2.534,3,4.165,3,7.125,3
110,306.5625,29,-9.7670,2.536,3,4.140,3,7.074,3
110,306.5625,30,-6.9770,2.517,3,4.129,3,7.064,3
110,306.5625,31,-4.1860,2.483,3,4.090,3,6.987,3
110,306.5625,32,-1.3950,2.474,3,4.040,3,6.859,3
110,306.5625,33,1.3950,2.360,3,3.860,3,6.539,3
110,306.5625,34,4.1860,2.077,3,3.375,3,5.720,3
110,306.5625,35,6.9770,1.746,3,2.800,3,4.753,3
110,306.5625,36,9.7670,1.645,3,2.642,3,4.480,3
110,306.5625,37,12.5580,1.604,3,2.580,3,4.356,3
110,306.5625,38,15.3480,1.547,3,2.490,3,4.235,3
110,306.5625,39,18.1390,1.503,3,2.425,3,4.146,3
110,306.5625,40,20.9300,1.518,3,2.450,3,4.162,3
110,306.5625,41,23.7200,1.609,3,2.587,3,4.339,3
110,306.5625,42,26.5110,1.634,3,2.661,3,4.524,3
110,306.5625,43,29.3010,1.571,3,2.614,3,4.537,3
110,306.5625,44,32.0920,1.517,3,2.547,3,4.447,3
110,306.5625,45,34.8830,1.477,3,2.474,3,4.312,3
110,306.5625,46,37.6730,1.561,3,2.599,3,4.451,3
110,306.5625,47,40.4640,1.814,3,3.034,3,5.034,3
110,306.5625,48,43.2540,1.854,3,3.219,3,5.494,3
110,306.5625,49,46.0450,1.812,3,3.187,3,5.615,3
110,306.5625,50,48.8350,1.852,3,3.207,3,5.676,3
110,306.5625,51,51.6260,1.759,3,3.016,3,5.333,3
110,306.5625,52,54.4160,1.688,3,2.890,3,5.040,3
110,306.5625,53,57.2070,1.549,3,2.624,3,4.575,3
110,306.5625,54,59.9970,1.556,3,2.635,3,4.646,3
110,306.5625,55,62.7870,1.784,3,3.046,3,5.315,3
110,306.5625,56,65.5780,2.053,3,3.502,3,6.013,3
110,306.5625,57,68.3680,2.516,3,4.170,3,6.998,3
110,306.5625,58,71.1580,2.903,3,4.631,3,7.502,3
110,306.5625,59,73.9480,2.734,3,4.407,3,7.279,3
110,306.5625,60,76.7370,2.847,3,4.627,3,7.751,3
110,306.5625,61,79.5260,3.175,3,5.133,3,8.438,3
110,306.5625,62,82.3130,3.650,3,6.094,3,10.627,3
110,306.5625,63,85.0970,4.176,3,7.091,3,12.519,3
110,306.5625,64,87.8640,4.473,3,7.545,3,13.271,3
111,309.3750,1,-87.8640,2.111,3,3.299,3,5.754,3
111,309.3750,2,-85.0970,2.007,3,3.210,3,5.475,3
111,309.3750,3,-82.3130,2.080,3,3.327,3,5.607,3
111,309.3750,4,-79.5260,2.201,3,3.492,3,5.864,3
111,309.3750,5,-76.7370,2.174,3,3.544,3,5.970,3
111,309.3750,6,-73.9480,2.066,3,3.367,3,5.677,3
111,309.3750,7,-71.1580,2.069,3,3.341,3,5.608,3
111,309.3750,8,-68.3680,2.072,3,3.357,3,5.445,3
111,309.3750,9,-65.5780,1.873,3,3.075,3,4.896,3
111,309.3750,10,-62.7870,1.609,3,2.645,3,4.201,3
111,309.3750,11,-59.9970,1.429,3,2.260,3,3.652,3
111,309.3750,12,-57.2070,1.330,3,2.022,3,3.309,3
111,309.3750,13,-54.4160,1.130,3,1.728,3,2.943,3
111,309.3750,14,-51.6260,1.097,3,1.709,3,2.933,3
111,309.3750,15,-48.8350,1.200,3,1.890,3,3.216,3
111,309.3750,16,-46.0450,1.339,3,2.102,3,3.584,3
111,309.3750,17,-43.2540,1.697,3,2.599,3,4.362,3
111,309.3750,18,-46.0450,1.662,3,2.593,3,4.316,3
111,309.3750,19,-37.6730,1.562,3,2.459,3,4.080,3
111,309.3750,20,-34.8830,1.401,3,2.277,3,3.838,3
111,309.3750,21,-32.0920,1.399,3,2.338,3,4.009,3
111,309.3750,22,-29.3010,1.603,3,2.679,3,4.653,3
111,309.3750,23,-26.5110,1.860,3,3.110,3,5.434,3
111,309.3750,24,-23.7200,2.162,3,3.591,3,6.228,3
111,309.3750,25,-20.9300,2.426,3,3.997,3,6.851,3
111,309.3750,26,-18.1390,2.480,3,4.077,3,6.970,3
111,309.3750,27,-15.3480,2.476,3,4.050,3,6.922,3
111,309.3750,28,-12.5580,2.505,3,4.099,3,6.956,3
111,309.3750,29,-9.7670,2.527,3,4.099,3,6.948,3
111,309.3750,30,-6.9770,2.518,3,4.100,3,6.972,3
111,309.3750,31,-4.1860,2.468,3,4.050,3,6.876,3
111,309.3750,32,-1.3950,2.346,3,3.810,3,6.433,3
111,309.3750,33,1.3950,2.039,3,3.269,3,5.537,3
111,309.3750,34,4.1860,1.831,3,2.930,3,4.959,3
111,309.3750,35,6.9770,1.714,3,2.741,3,4.643,3
111,309.3750,36,9.7670,1.657,3,2.664,3,4.504,3
111,309.3750,37,12.5580,1.607,3,2.591,3,4.378,3
111,309.3750,38,15.3480,1.542,3,2.485,3,4.222,3
111,309.3750,39,18.1390,1.495,3,2.417,3,4.121,3
111,309.3750,40,20.9300,1.506,3,2.438,3,4.141,3
111,309.3750,41,23.7200,1.591,3,2.573,3,4.315,3
111,309.3750,42,26.5110,1.613,3,2.645,3,4.495,3
111,309.3750,43,29.3010,1.548,3,2.597,3,4.522,3
111,309.3750,44,32.0920,1.491,3,2.522,3,4.418,3
111,309.3750,45,34.8830,1.448,3,2.444,3,4.268,3
111,309.3750,46,37.6730,1.524,3,2.558,3,4.398,3
111,309.3750,47,40.4640,1.747,3,2.966,3,5.028,3
111,309.3750,48,43.2540,1.770,3,3.130,3,5.439,3
111,309.3750,49,46.0450,1.563,3,2.856,3,5.165,3
111,309.3750,50,48.8350,1.500,3,2.664,3,4.811,3
111,309.3750,51,51.6260,1.422,3,2.433,3,4.286,3
111,309.3750,52,54.4160,1.367,3,2.322,3,3.998,3
111,309.3750,53,57.2070,1.338,3,2.213,3,3.774,3
111,309.3750,54,59.9970,1.429,3,2.379,3,4.102,3
111,309.3750,55,62.7870,1.791,3,2.956,3,4.973,3
111,309.3750,56,65.5780,2.084,3,3.433,3,5.705,3
111,309.3750,57,68.3680,2.495,3,4.021,3,6.545,3
111,309.3750,58,71.1580,2.640,3,4.302,3,7.024,3
111,309.3750,59,73.9480,2.743,3,4.348,3,7.120,3
111,309.3750,60,76.7370,2.905,3,4.672,3,7.755,3
111,309.3750,61,79.5260,3.178,3,5.154,3,8.439,3
111,309.3750,62,82.3130,3.620,3,6.038,3,10.509,3
111,309.3750,63,85.0970,4.165,3,7.086,3,12.512,3
111,309.3750,64,87.8640,4.478,3,7.552,3,13.276,3
112,312.1875,1,-87.8640,2.115,3,3.304,3,5.759,3
112,312.1875,2,-85.0970,2.017,3,3.217,3,5.489,3
112,312.1875,3,-82.3130,2.083,3,3.320,3,5.594,3
112,312.1875,4,-79.5260,2.181,3,3.446,3,5.814,3
112,312.1875,5,-76.7370,2.161,3,3.541,3,5.970,3
112,312.1875,6,-73.9480,2.080,3,3.391,3,5.692,3
